etak_id,annual_kwh/pv_m2,y-y_variation/pv_m2,monthly_average_kwh/pv_m2,pv_suitable_area,Jan_kwh/pv_m2,Feb_kwh/pv_m2,Mar_kwh/pv_m2,Apr_kwh/pv_m2,May_kwh/pv_m2,Jun_kwh/pv_m2,Jul_kwh/pv_m2,Aug_kwh/pv_m2,Sep_kwh/pv_m2,Oct_kwh/pv_m2,Nov_kwh/pv_m2,Dec_kwh/pv_m2
644092,146.48,6.33,12.21,41.148444583606285,1.85,5.33,11.87,17.65,23.5,23.36,22.93,18.6,12.42,6.09,1.87,1.01
644095,144.9,6.3,12.08,104.3732380708634,1.87,5.33,11.81,17.38,23.2,23.04,22.6,18.35,12.33,6.09,1.88,1.03
644097,164.1,8.74,13.67,71.16485527893468,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644100,164.1,8.74,13.67,52.70508872353501,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644101,149.945,7.32,12.495000000000001,37.840092716544206,2.5949999999999998,6.615,12.985,17.895,22.935000000000002,22.265,22.05,18.54,13.17,6.99,2.38,1.53
644104,164.1,8.74,13.67,36.19600891001278,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644107,157.85500000000002,7.775,13.15,94.34398307460677,2.735,7.065,13.74,19.05,23.935000000000002,23.205,23.095,19.525,13.93,7.425,2.535,1.605
644110,148.17666666666665,7.05,12.346666666666666,97.70676237469178,2.3000000000000003,6.193333333333334,12.503333333333332,18.05666666666667,22.83,22.39,22.186666666666667,18.57,12.913333333333334,6.69,2.216666666666667,1.3266666666666669
644111,154.37333333333333,7.6066666666666665,12.863333333333335,120.29789115773609,2.7433333333333336,6.93,13.450000000000001,18.41,23.513333333333332,22.736666666666665,22.55666666666667,19.043333333333333,13.596666666666666,7.273333333333333,2.4966666666666666,1.6233333333333333
644112,164.1,8.74,13.67,110.5971426886048,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644113,157.3475,7.79,13.1075,194.34511843031945,2.77,7.105,13.73,18.975,23.7975,23.05,22.9375,19.4325,13.915000000000001,7.4425,2.5575,1.63
644116,164.1,8.74,13.67,1575.224853515625,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644117,164.1,8.74,13.67,28.18384432232313,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644118,164.1,8.74,13.67,171.41657079834724,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644119,158.62666666666667,7.836666666666666,13.216666666666667,60.79397942893934,2.76,7.123333333333334,13.823333333333332,19.146666666666665,24.03,23.28,23.173333333333332,19.613333333333333,14.006666666666668,7.4799999999999995,2.56,1.6233333333333333
644120,141.14,5.78,11.76,159.75270125790394,1.52,4.68,11.11,17.03,23.1,23.14,22.65,18.12,11.79,5.57,1.63,0.79
644122,164.1,8.74,13.67,104.10901190840896,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644123,157.92666666666665,7.913333333333334,13.156666666666666,113.45075934074441,2.8433333333333333,7.256666666666668,13.87,19.08666666666667,23.72666666666667,22.923333333333332,22.863333333333333,19.47,14.023333333333333,7.556666666666666,2.6166666666666667,1.6833333333333333
644124,164.1,8.74,13.67,84.76806373612041,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644125,144.38,6.776000000000001,12.03,585.7581640719615,2.178,5.912000000000001,12.078,17.580000000000002,22.356,22.009999999999998,21.788,18.136000000000003,12.526,6.444,2.116,1.25
644127,164.1,8.74,13.67,30.322098785099044,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644129,164.1,8.74,13.67,87.65644515608712,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644132,164.1,8.74,13.67,435.16541907012515,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644133,140.9925,6.1674999999999995,11.75,379.4853297246034,1.81,5.202500000000001,11.3475,17.21,22.365000000000002,22.3525,21.985,17.939999999999998,11.98,5.93,1.8575,1.0025
644134,164.1,8.74,13.67,956.8116187033853,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644136,164.1,8.74,13.67,545.631439130674,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644138,164.1,8.74,13.67,28.34369513140276,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644139,150.55,7.37,12.55,69.14313968958932,2.47,6.51,12.8,18.47,22.97,22.39,22.24,18.8,13.21,6.91,2.34,1.44
644143,150.89,7.489999999999999,12.573333333333332,106.68403068623307,2.61,6.756666666666667,13.073333333333332,18.276666666666667,22.849999999999998,22.173333333333332,22.046666666666667,18.703333333333333,13.326666666666668,7.109999999999999,2.43,1.5366666666666668
644145,164.1,8.74,13.67,29.418496873795824,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644146,151.798,7.912000000000001,12.65,114.90353749231764,2.974,7.324000000000001,13.534,18.306,22.496000000000002,21.538,21.508,18.574,13.607999999999999,7.484,2.666,1.796
644148,145.8033333333333,6.293333333333333,12.15,280.7591413976422,1.8266666666666669,5.286666666666666,11.753333333333336,17.656666666666666,23.353333333333335,23.26,22.866666666666664,18.55333333333333,12.343333333333334,6.05,1.86,0.9966666666666666
644149,157.01,7.739999999999999,13.081666666666665,300.1034521552425,2.731666666666667,7.045000000000001,13.665000000000001,18.948333333333334,23.781666666666666,23.061666666666667,22.944999999999997,19.415000000000003,13.863333333333335,7.405,2.5349999999999997,1.6066666666666667
644150,148.34,6.51,12.36,31.23037345730183,1.96,5.55,12.13,17.87,23.65,23.44,23.04,18.77,12.64,6.26,1.95,1.08
644151,152.115,7.15,12.675,35.211777735439576,2.34,6.275,12.81,18.42,23.615000000000002,23.125,22.9,19.05,13.2,6.800000000000001,2.24,1.345
644157,141.88,5.91,11.82,25.347452799404884,1.54,4.78,11.1,17.37,23.01,23.12,22.72,18.26,11.87,5.64,1.67,0.81
644159,141.70333333333335,6.1433333333333335,11.81,99.54446231618846,1.7766666666666666,5.1466666666666665,11.35,17.256666666666664,22.599999999999998,22.606666666666666,22.223333333333333,18.05666666666667,12.0,5.886666666666667,1.8233333333333335,0.98
644160,161.78,8.09,13.48,24.004467005479484,2.9,7.42,14.2,19.49,24.38,23.55,23.46,19.93,14.34,7.72,2.67,1.72
644161,164.1,8.74,13.67,181.77621795162366,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644163,164.1,8.74,13.67,55.5950785199959,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644167,147.445,6.87,12.285,355.11668074143364,2.27,6.075,12.375,17.884999999999998,22.795,22.439999999999998,22.215,18.475,12.795,6.609999999999999,2.185,1.315
644170,152.695,7.215,12.719999999999999,25.86162461139243,2.38,6.35,12.91,18.455,23.67,23.145,22.9,19.1,13.280000000000001,6.859999999999999,2.265,1.37
644171,164.1,8.74,13.67,137.66028669894385,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644177,164.1,8.74,13.67,29.469165017975868,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644180,149.97,7.215,12.495000000000001,47.79925951586512,2.475,6.470000000000001,12.925,17.975,23.005000000000003,22.435,22.21,18.61,13.165,6.9399999999999995,2.3200000000000003,1.44
644183,164.1,8.74,13.67,117.92850979365197,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644184,164.1,8.74,13.67,38.88354355611253,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644187,144.75,6.51,12.06,57.845380241693015,2.0,5.54,12.0,17.26,23.0,22.69,22.28,18.24,12.42,6.23,1.96,1.12
644189,164.1,8.74,13.67,4.3210564787474,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644193,161.04999999999998,8.296666666666667,13.416666666666666,82.76406379629103,3.123333333333333,7.753333333333334,14.436666666666667,19.330000000000002,23.893333333333334,22.896666666666665,22.873333333333335,19.666666666666668,14.443333333333333,7.9433333333333325,2.81,1.8733333333333333
644194,136.72666666666666,6.701666666666667,11.395000000000001,174.79268081721455,2.2266666666666666,5.8500000000000005,11.806666666666667,16.31,21.046666666666667,20.525000000000002,20.241666666666667,16.973333333333333,12.031666666666666,6.336666666666666,2.0933333333333333,1.2933333333333332
644195,151.6475,6.9,12.6375,62.420738735703324,2.1825,5.9975000000000005,12.5925,18.3175,23.82,23.4775,23.1725,19.0825,13.035,6.6125,2.13,1.2325
644197,164.1,8.74,13.67,72.5395011297529,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644198,150.1,6.78,12.51,16.207907072678186,2.15,5.88,12.49,18.0,23.71,23.32,22.97,18.88,12.91,6.52,2.08,1.21
644201,160.28,8.226666666666667,13.353333333333333,152.04863486570798,3.08,7.666666666666667,14.333333333333334,19.243333333333336,23.830000000000002,22.853333333333335,22.816666666666663,19.596666666666668,14.353333333333333,7.876666666666666,2.776666666666667,1.8433333333333335
644202,150.6,6.86,12.55,34.09668062495351,2.2,5.98,12.59,18.04,23.68,23.31,22.96,18.89,12.98,6.59,2.12,1.25
644203,155.71599999999998,7.628,12.974,94.4670290707636,2.6879999999999997,6.936000000000002,13.544,18.75,23.662,22.939999999999998,22.81,19.266,13.738,7.312,2.492,1.576
644204,151.34,6.79,12.61,16.965134222480064,2.09,5.84,12.49,18.27,23.95,23.61,23.3,19.1,12.96,6.5,2.06,1.16
644207,148.0533333333333,6.59,12.336666666666668,106.43540472485402,2.013333333333333,5.633333333333333,12.15,17.849999999999998,23.50333333333333,23.233333333333334,22.876666666666665,18.71666666666667,12.646666666666667,6.313333333333333,1.9866666666666666,1.1166666666666667
644208,142.78,5.96,11.9,56.80987881733168,1.64,4.91,11.37,17.21,23.19,23.19,22.7,18.25,12.0,5.75,1.71,0.87
644209,147.97666666666666,6.489999999999999,12.333333333333334,152.68882951064427,1.8933333333333333,5.463333333333334,11.996666666666668,17.976666666666667,23.596666666666664,23.433333333333334,23.083333333333332,18.81,12.576666666666668,6.1933333333333325,1.9233333333333331,1.0366666666666666
644211,164.1,8.74,13.67,33.2461430093728,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644212,164.1,8.74,13.67,39.52619249018247,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644215,158.096,7.965000000000001,13.171000000000001,695.624948383029,2.904,7.348000000000001,13.972999999999999,19.039,23.698,22.835,22.773,19.435,14.077000000000002,7.628,2.654,1.725
644218,164.1,8.74,13.67,662.2221132274736,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644219,164.1,8.74,13.67,84.08859162122893,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644220,164.1,8.74,13.67,30.503433999177595,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644222,141.224,6.5280000000000005,11.766,113.93320360304836,2.066,5.656000000000001,11.696,17.2,21.956,21.741999999999997,21.462,17.798000000000002,12.193999999999999,6.236,2.032,1.1800000000000002
644223,150.02,7.32,12.5,33.46657653838865,2.43,6.44,12.72,18.41,22.92,22.37,22.21,18.76,13.15,6.86,2.31,1.42
644225,164.1,8.74,13.67,93.4002730606032,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644227,143.1966666666667,6.176666666666667,11.933333333333332,233.93913855018585,1.8133333333333335,5.196666666666666,11.486666666666666,17.400000000000002,22.849999999999998,22.843333333333334,22.47666666666667,18.236666666666668,12.106666666666667,5.94,1.8466666666666667,1.0066666666666666
644229,164.1,8.74,13.67,30.383272766181257,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644231,147.62,6.41,12.3,8.768644837128434,1.88,5.41,11.98,17.81,23.66,23.46,23.07,18.74,12.53,6.16,1.9,1.02
644233,143.86,6.02,11.99,42.39356023407289,1.59,4.89,11.33,17.55,23.33,23.39,22.99,18.48,12.04,5.74,1.7,0.84
644235,159.99,8.01,13.33,34.10557160496153,2.95,7.42,14.09,19.12,24.09,23.23,23.12,19.64,14.19,7.69,2.68,1.76
644236,154.712,7.546000000000001,12.89,316.8192021085801,2.6399999999999997,6.824000000000001,13.386000000000001,18.630000000000003,23.580000000000002,22.904,22.75,19.172,13.606,7.214,2.45,1.548
644237,164.1,8.74,13.67,7.417950673720031,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644239,155.36333333333334,7.510000000000001,12.946666666666667,51.631462649270325,2.5733333333333337,6.739999999999999,13.35,18.756666666666664,23.78,23.156666666666666,22.983333333333334,19.30333333333333,13.626666666666667,7.166666666666667,2.4166666666666665,1.4966666666666668
644241,148.16,6.895,12.344999999999999,25.688405374208173,2.275,6.085000000000001,12.43,17.965,22.93,22.59,22.35,18.564999999999998,12.84,6.625,2.19,1.315
644244,157.71,7.63,13.14,99.79857975435488,2.68,6.92,13.61,18.9,24.17,23.44,23.25,19.55,13.83,7.32,2.48,1.57
644245,148.868,6.752,12.408,107.6612321529746,2.092,5.808,12.297999999999998,18.032,23.46,23.119999999999997,22.8,18.8,12.794,6.438,2.058,1.172
644246,156.286,8.001999999999999,13.02,312.6190423855577,2.9579999999999997,7.418000000000001,13.89,18.868000000000002,23.216,22.345999999999997,22.318,19.174,13.98,7.65,2.69,1.768
644249,164.1,8.74,13.67,62.27457540869957,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644254,163.4276923076923,8.62923076923077,13.614615384615385,772.5111350095528,3.32,8.153846153846155,14.850769230769231,19.66769230769231,23.923076923076923,22.78846153846154,22.856153846153845,19.86,14.78076923076923,8.249230769230769,2.9630769230769234,2.0053846153846155
644257,148.2475,6.7525,12.355,103.055064335288,2.1375,5.867500000000001,12.28,17.985,23.197499999999998,22.915,22.6475,18.675,12.7575,6.475,2.095,1.215
644258,164.1,8.74,13.67,689.9657983482368,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644259,162.265,8.51,13.518333333333333,238.07209178544434,3.265,8.031666666666668,14.698333333333332,19.496666666666666,23.834999999999997,22.738333333333333,22.78,19.735,14.641666666666667,8.15,2.9166666666666665,1.97
644261,156.74375,7.671250000000001,13.06125,479.37816994337663,2.69375,6.9675,13.615,18.88375,23.83125,23.12,22.985,19.396250000000002,13.81625,7.3462499999999995,2.5025,1.57875
644262,158.85,8.0,13.24,12.385082951813636,2.98,7.42,14.05,18.96,23.86,22.98,22.87,19.46,14.12,7.67,2.69,1.78
644264,164.1,8.74,13.67,62.341408279772345,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644268,164.1,8.74,13.67,46.94136761788197,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644269,160.595,7.92,13.385,111.3347909622504,2.775,7.18,13.965,19.39,24.380000000000003,23.615000000000002,23.5,19.875,14.16,7.54,2.58,1.63
644271,164.1,8.74,13.67,71.3780828413409,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644274,164.1,8.74,13.67,101.52316767766577,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644276,130.24,5.23,10.85,86.98257844784378,1.26,4.11,9.89,16.03,21.31,21.63,21.19,16.92,10.8,5.02,1.45,0.64
644278,153.39333333333332,7.93,12.780000000000001,95.37326108312371,2.956666666666667,7.37,13.67,18.513333333333335,22.72666666666667,21.819999999999997,21.793333333333333,18.78,13.75,7.556666666666666,2.6766666666666663,1.7766666666666666
644279,138.65,5.55,11.55,33.031574349049194,1.35,4.37,10.63,16.96,22.77,23.06,22.57,17.96,11.46,5.31,1.52,0.68
644284,164.1,8.74,13.67,23.049630312492585,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644285,164.1,8.74,13.67,57.97958611985848,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644286,145.66666666666666,6.41,12.14,152.94897466507888,1.8633333333333333,5.390000000000001,11.803333333333333,17.706666666666667,23.213333333333335,23.05,22.69666666666667,18.52,12.383333333333333,6.113333333333333,1.8966666666666665,1.0233333333333332
644288,164.1,8.74,13.67,63.5936038407631,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644289,148.0925,6.704166666666667,12.340833333333334,444.62397479019177,2.0575,5.763333333333333,12.1925,18.017500000000002,23.285833333333333,23.014166666666668,22.72083333333333,18.7225,12.714166666666666,6.403333333333333,2.045,1.1566666666666667
644294,164.1,8.74,13.67,45.52838330783847,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644295,155.20666666666668,7.636666666666667,12.93,43.82589901360098,2.6966666666666668,6.95,13.486666666666666,18.756666666666664,23.49,22.81,22.7,19.206666666666667,13.700000000000001,7.31,2.5033333333333334,1.59
644297,164.1,8.74,13.67,188.075229259333,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644298,164.1,8.74,13.67,67.23317956474918,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644299,156.55,7.38,13.05,152.1510829945691,2.46,6.56,13.29,18.86,24.24,23.71,23.48,19.53,13.61,7.06,2.34,1.41
644301,158.995,8.1,13.25,48.58149238279768,2.935,7.445,14.05,19.295,23.740000000000002,22.85,22.825,19.555,14.18,7.68,2.685,1.7449999999999999
644304,137.21,5.57,11.43,20.15368700929408,1.47,4.52,10.82,16.46,22.47,22.59,22.04,17.59,11.48,5.43,1.58,0.77
644305,164.1,8.74,13.67,40.06099668913437,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644306,164.1,8.74,13.67,34.98364550450569,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644307,164.1,8.74,13.67,178.03246593186293,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644309,164.1,8.74,13.67,34.48061908980409,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644315,164.1,8.74,13.67,60.61624875566676,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644316,149.67,6.83,12.47,80.25645081213837,2.07,5.82,12.29,18.34,23.49,23.22,22.94,18.96,12.85,6.45,2.06,1.16
644318,155.362,7.642,12.943999999999999,91.84886110772635,2.6879999999999997,6.932,13.475999999999999,18.796,23.534,22.854,22.746,19.242,13.703999999999999,7.3,2.498,1.582
644319,164.1,8.74,13.67,40.07632053131302,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644321,151.465,7.0175,12.6225,104.84683822728842,2.27,6.1475,12.6775,18.36,23.572499999999998,23.185,22.95,19.0175,13.0925,6.705,2.1925,1.2975
644324,151.58249999999998,7.495,12.629999999999999,103.18391571804837,2.5925,6.7475000000000005,13.105,18.43,22.95,22.31,22.182499999999997,18.8125,13.377500000000001,7.1225,2.43,1.52
644325,164.1,8.74,13.67,39.0086793912584,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644326,164.1,8.74,13.67,103.64417765510407,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644328,162.45681818181816,8.502272727272727,13.533636363636363,1242.7560670517034,3.2409090909090907,7.998636363636365,14.685,19.546818181818182,23.895909090909093,22.811363636363634,22.849999999999998,19.785,14.648636363636363,8.130454545454544,2.903181818181818,1.9513636363636364
644329,156.783,7.736,13.062000000000001,1125.6773299154527,2.7169999999999996,7.019,13.624,18.973000000000003,23.747999999999998,23.023,22.919999999999998,19.415,13.843,7.377,2.525,1.596
644330,164.1,8.74,13.67,108.0616736785238,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644332,131.35,5.42,10.95,34.69885894227229,1.35,4.3,10.09,16.17,21.34,21.63,21.15,16.98,10.97,5.16,1.51,0.7
644334,147.8075,6.885,12.317499999999999,182.96617288266773,2.2225,6.01,12.4625,17.759999999999998,23.04,22.6325,22.335,18.5075,12.825,6.5925,2.14,1.27
644335,164.1,8.74,13.67,45.766517362020664,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644337,164.1,8.74,13.67,162.83919434152332,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644339,148.76999999999998,6.876666666666668,12.396666666666667,51.6098760586071,2.2466666666666666,6.053333333333334,12.549999999999999,17.866666666666667,23.203333333333333,22.776666666666667,22.48,18.616666666666667,12.903333333333334,6.63,2.1566666666666667,1.2833333333333334
644340,164.1,8.74,13.67,57.672874659620334,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
644344,139.56666666666666,6.341666666666666,11.631666666666668,131.86899566340023,1.9716666666666667,5.453333333333333,11.455,17.023333333333333,21.813333333333333,21.675,21.37,17.66,11.996666666666668,6.071666666666666,1.96,1.1183333333333334
644345,153.03,6.97,12.75,56.81883900354488,2.18,6.04,12.72,18.49,24.06,23.68,23.39,19.27,13.16,6.66,2.14,1.23
644346,152.44,7.86,12.7,95.71607075698859,2.86,7.215,13.48,18.535,22.66,21.79,21.759999999999998,18.75,13.635000000000002,7.43,2.6100000000000003,1.71
644347,147.2425,6.6525,12.2725,225.34904771114867,2.01,5.66,12.0525,17.97,23.22,22.9675,22.6625,18.6475,12.6175,6.3075,2.0025,1.125
644352,157.43,7.75,13.120000000000001,101.05219432964708,2.8,7.09,13.74,18.810000000000002,23.915,23.155,22.985,19.4,13.89,7.43,2.5549999999999997,1.6549999999999998
644354,164.1,8.74,13.67,629.1656465035072,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
