etak_id,lat,lon,total_roof_area,district,ehr_code,address_id,address,name,type,year,total_area,floors,energy_label,residential,assembly,business,educational,industrial,institutional,mercantile,storage,other
731317,58.39398343856256,26.71898931994169,181.01,Raadi-Kruusamäe,120766651.0,EE03483024,"Peetri tänav 5, Tartu linn",Üksikelamu,üksikelamu,1977.0,106.1,2.0,,0.6767200754005656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718512,58.36648614773616,26.71873350629784,132.31,Vaksali,nan,ME03030209,"Kastani tänav 179, Tartu linn",,,,,,,,,,,,,,,
731018,58.35160696151529,26.72646723051766,240.31,Ropka,104022642.0,EE00756258,"Vasara tänav 19, Tartu linn",Elamu-sõidukite teenindushoone,sõidukite teeninduse hoone,1977.0,406.6,2.0,,0.2033939990162321,0.0,0.3989178553861288,0.0,0.0,0.0,0.0,0.0,0.0
719643,58.38332214216012,26.728969450813,138.06,Ülejõe,104016553.0,EE00750503,"Punga tänav 4, Tartu linn",Elamu,üksikelamu,1980.0,234.5,2.0,,0.6430703624733476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644720,58.38364278212067,26.730997642018824,78.52,Ülejõe,120833910.0,ME03647841,"Kivi tänav 38, Tartu linn","Kivi 38, puukuur","elamu, kooli vms abihoone",,31.6,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644389,58.39425440780139,26.691145780565584,77.37,Tähtvere,nan,ME03050375,"Friedrich Reinhold Kreutzwaldi tänav 17, Tartu linn",,,,,,,,,,,,,,,
707170,58.40203677392432,26.581635549085128,77.95,Endine Tähtvere vald,120270583.0,EE01888154,"Ändi tee 12, Tartu linn",Elamu,üksikelamu,,46.2,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721110,58.37350467368991,26.762279475714585,1093.71,Annelinna,104017560.0,EE00751457,"Anne tänav 73, Tartu linn",Elamu sissepääsude ümberehitamine,muu kolme või enama korteriga elamu,1976.0,5621.4,5.0,E,0.7534422030099264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725113,58.355754589051095,26.702831591146417,194.45,Tammelinna,104041554.0,EE00773574,"Tihase tänav 12, Tartu linn",Üksikelamu,üksikelamu,1966.0,387.2,2.0,,0.9044421487603306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718665,58.38621427296948,26.72990080913896,94.08,Ülejõe,nan,ME03028559,"Mäe tänav 27, Tartu linn",,,,,,,,,,,,,,,
711916,58.38537838193764,26.72796430867411,193.93,Ülejõe,104014378.0,EE00748493,"Mäe tänav 8, Tartu linn",Elamu,muu kolme või enama korteriga elamu,1881.0,268.8,3.0,G,0.8385416666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719972,58.37709648723151,26.75633597762702,238.78,Annelinna,104039362.0,EE00771603,"Anne tänav 63b, Tartu linn",Eramu rekonstrueerimine,üksikelamu,1977.0,191.5,2.0,,0.8610966057441254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724807,58.37919816936665,26.733089358714462,590.74,Kesklinna,104019023.0,ME00752774,"Soola tänav 10/1, Tartu linn",Müügipaviljon,kaubandushoone,,307.1,1.0,,0.0,0.0,0.0898730055356561,0.0,0.0,0.0,0.6616737219146857,0.0,0.0
645143,58.367894847822384,26.73317671569224,55.3,Karlova,120804894.0,ME03568202,"Salme tänav 12, Tartu linn",Abihoone (kuur-pesuköök),"elamu, kooli vms abihoone",1964.0,32.8,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726103,58.35354426162261,26.78939557462754,111.96,Ihaste,104018456.0,EE01668469,"Voldemar Melliku tänav 18, Tartu linn",Elamu,üksikelamu,1939.0,357.2,2.0,,0.5531914893617021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725900,58.354002717726544,26.72775983282594,151.45,Ropka,104028411.0,EE00761636,"Sirbi tänav 14, Tartu linn",Elamu,üksikelamu,1977.0,184.1,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722955,58.36654153601541,26.733606295774123,131.35,Karlova,104043561.0,EE00775456,"Kuu tänav 29, Tartu linn",Üksikelamu,üksikelamu,1986.0,119.1,2.0,,0.7338371116708649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731208,58.35294383734797,26.708114552472537,124.66,Variku,104040426.0,EE00772558,"Variku tänav 13, Tartu linn",Elamu,üksikelamu,1977.0,87.8,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6072817,58.34889425586696,26.550374124884808,46.04,Endine Tähtvere vald,nan,ME02345186,"Kõrve tee 1, Tartu linn",,,,,,,,,,,,,,,
722959,58.36348166464327,26.732154793962188,127.16,Karlova,104044008.0,EE00775869,"Linda tänav 36, Tartu linn",Üksikelamu,üksikelamu,1977.0,206.5,2.0,,0.8542372881355933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734162,58.35997643437082,26.727221578569253,124.47,Karlova,120265241.0,EE01156727,"Bengt Gottfried Forseliuse tänav 5, Tartu linn",Üksikelamu,üksikelamu,2002.0,185.9,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737596,58.35226351695029,26.693514363198776,198.02,Tammelinna,120269629.0,EE01164513,"Tammeõie tänav 2, Tartu linn",Üksikelamu,üksikelamu,2002.0,174.2,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731102,58.34775164986476,26.72139077998084,198.53,Ropka,104042690.0,EE00774628,"Kolde tänav 13, Tartu linn",Elamu,üksikelamu,1977.0,150.5,1.0,,0.5229235880398672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723922,58.353149182202586,26.770553851427685,48.48,Ihaste,nan,ME03036367,"Sõnajala tänav 6, Tartu linn",,,,,,,,,,,,,,,
727794,58.35928744572244,26.711805830137457,69.51,Tammelinna,nan,ME03033873,"Kungla tänav 35, Tartu linn",,,,,,,,,,,,,,,
717074,58.3946353775996,26.720401662705733,109.85,Raadi-Kruusamäe,104027001.0,EE00760336,"Kalmistu tänav 10, Tartu linn",Elamu,üksikelamu,1977.0,87.4,1.0,,0.8569794050343249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6502488,58.34619849406085,26.775695260888217,202.41,Ihaste,120602203.0,EE02012775,"Põhjatamme puiestee 4, Tartu linn",Üksikelamu,üksikelamu,2017.0,148.3,2.0,D,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719877,58.363746717620266,26.72384419462796,30.1,Karlova,nan,ME03034632,"Nigula tänav 2, Tartu linn",,,,,,,,,,,,,,,
354924,58.38819141001298,26.55666787120044,183.43,Endine Tähtvere vald,104019481.0,EE00753210,"Pargi tee 5, Tartu linn",Elamu,üksikelamu,1957.0,129.6,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711758,58.34952543059711,26.70796435494205,184.63,Variku,104042755.0,EE00774689,"Ristiku tänav 24a, Tartu linn",Elamu,üksikelamu,1988.0,292.6,2.0,G,0.4593301435406698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718920,58.38901542147737,26.709807562063386,143.01,Supilinna,104014566.0,EE00748669,"Piiri tänav 7, Tartu linn",Mitmepereelmau,kahe korteriga elamu,1958.0,141.7,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644066,58.3802970778621,26.70066346619804,100.4,Tähtvere,104015620.0,EE01668566,"Carl Robert Jakobsoni tänav 34, Tartu linn",Elamu,üksikelamu,1977.0,156.3,2.0,,0.4964811260396672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724276,58.35720096376666,26.709454182947763,76.04,Tammelinna,104028589.0,EE00761793,"Pääsukese tänav 16, Tartu linn",Elamu,üksikelamu,1977.0,216.1,2.0,,0.7140212864414623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721622,58.35668970517583,26.7225977306468,107.91,Ropka,104040884.0,ME00772970,"Võru tänav 166, Tartu linn",Kõrvalhoone,"elamu, kooli vms abihoone",,84.6,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730283,58.35160864026042,26.72577916339911,277.49,Ropka,104016506.0,EE00750456,"Metalli tänav 4, Tartu linn",Üksikelamu,üksikelamu,1977.0,215.5,3.0,,0.8626450116009281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721351,58.361832605693145,26.7233788564782,36.06,Karlova,nan,ME03036188,"Tehase tänav 6, Tartu linn",,,,,,,,,,,,,,,
724363,58.35530866435198,26.714925912255048,158.65,Ropka,104039456.0,ME00771683,"Aardla tänav 25g, Tartu linn",Kauplus-ladu,kaubandushoone,2000.0,162.2,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
644918,58.3803309645113,26.70061200545793,42.68,Tähtvere,nan,ME03032718,"Carl Robert Jakobsoni tänav 34, Tartu linn",,,,,,,,,,,,,,,
705480,58.37294135773601,26.61178939013869,550.84,Endine Tähtvere vald,104027327.0,ME00760645,"Kõpla tee 3a, Tartu linn",Kartulisorteerija,toiduainete laohoone,,363.5,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
722134,58.365332649621024,26.7004425839871,42.83,Tammelinna,nan,ME03031833,"Riia tänav 85, Tartu linn",,,,,,,,,,,,,,,
724928,58.36227276943384,26.710284524313312,210.88,Tammelinna,104041769.0,EE00773769,"Ränikivi tänav 3, Tartu linn",Elamu,üksikelamu,1997.0,107.8,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726432,58.35745784694944,26.69838314492418,216.54,Tammelinna,104024516.0,EE00757996,"Pirni tänav 19, Tartu linn",Elamu,muu kolme või enama korteriga elamu,1995.0,266.8,2.0,,0.5423538230884557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724668,58.35446761590399,26.72325772915617,194.21,Ropka,104039493.0,EE00771715,"Jalaka tänav 4, Tartu linn",Elamu,üksikelamu,1977.0,120.1,1.0,,0.585345545378851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728725,58.34362601418535,26.77738392141245,148.01,Ihaste,104018398.0,EE00752227,"Kesakanni tänav 5, Tartu linn",Suvila,"suvila, aiamaja",1977.0,62.6,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718691,58.385018568908336,26.73188132685524,189.11,Ülejõe,104035416.0,EE00768094,"Roosi tänav 35, Tartu linn",Elamu,muu kolme või enama korteriga elamu,1977.0,217.9,2.0,,0.6994033960532354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718854,58.38758879385192,26.7347730712722,159.5,Raadi-Kruusamäe,104014625.0,EE00748726,"Puiestee tänav 102, Tartu linn",Elamu,muu kolme või enama korteriga elamu,1977.0,129.3,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710034,58.39276316134301,26.72036068142508,150.78,Raadi-Kruusamäe,104014639.0,EE00748738,"Puiestee tänav 16, Tartu linn",Elamu,üksikelamu,1959.0,89.8,2.0,,0.6603563474387528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7218702,58.42642763928882,26.660225710176714,30.56,Endine Tähtvere vald,nan,ME03646249,"Jänese tee 24a, Tartu linn",,,,,,,,,,,,,,,
722430,58.36494621635634,26.723542094515125,146.65,Karlova,120795727.0,EE03544890,"Sõbra tänav 5, Tartu linn",Üksikelamu,üksikelamu,1939.0,111.3,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6307896,58.34502061225779,26.52813738640224,28.12,Endine Tähtvere vald,nan,,,,,,,,,,,,,,,,,
715771,58.37386835003024,26.71230198074165,124.18,Vaksali,104032600.0,EE00765556,"Kastani tänav 43a, Tartu linn",Kahe korteriga elamu,kahe korteriga elamu,1977.0,188.8,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.1610169491525423,0.0,0.0
718954,58.38363884213589,26.747829144290016,44.41,Jaamamõisa,nan,ME03036318,"Jaamamõisa tänav 16, Tartu linn",,,,,,,,,,,,,,,
644055,58.3716734540296,26.72340756125301,111.4,Karlova,120583360.0,ME01872812,"Väike-Tähe tänav 14, Tartu linn",Puukuur pos.4,"elamu, kooli vms abihoone",2010.0,105.3,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724213,58.35814088335759,26.784414931026927,753.53,Ihaste,104031023.0,EE00764087,"Elmar Kitse tänav 1, Tartu linn",Ridaelamu,ridaelamu,2001.0,2455.8,3.0,,0.7466406059125335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726747,58.346821396498754,26.72334138687128,87.91,Ropka,120849836.0,EE03673453,"Jalaka tänav 59, Tartu linn",Üksikelamu,üksikelamu,1959.0,47.3,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075499,58.3413559749124,26.736592321303068,1318.25,Ropka tööstuse,120541647.0,ME01090168,"Ringtee tänav 37c, Tartu linn",Ladu,muu laohoone,2008.0,1113.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
713143,58.36115414569714,26.721868773576336,211.11,Karlova,104015526.0,EE00749553,"Võru tänav 150, Tartu linn",Korterelamu,muu kolme või enama korteriga elamu,1977.0,229.8,2.0,,0.8033072236727589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5693734,58.382737893530965,26.721207538002485,225.38,Kesklinna,104022968.0,EE00756570,"Rüütli tänav 17, Tartu linn",Elamu-ärihoone,muu kolme või enama korteriga elamu,1903.0,592.9,4.0,,0.4081632653061224,0.0,0.3678529262944847,0.0,0.0,0.0,0.0,0.0,0.0
726143,58.35328054326434,26.69920416201587,569.16,Tammelinna,104023350.0,EE01865693,"Leevikese tänav 14, Tartu linn",Elamu,muu kolme või enama korteriga elamu,1970.0,1069.0,2.0,,0.6688493919550982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6715187,58.35206280060692,26.774673010271243,82.2,Ihaste,nan,ME03380890,"Kraavikalda tänav 38, Tartu linn",,,,,,,,,,,,,,,
726481,58.35840405158695,26.70679272353245,90.56,Tammelinna,nan,,,,,,,,,,,,,,,,,
728219,58.34782921556224,26.704741104796994,163.14,Variku,104041676.0,EE00773684,"Timuti tänav 22, Tartu linn",Elamu,üksikelamu,1977.0,276.3,2.0,,0.4234527687296416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711961,58.38360895057184,26.74423962332368,140.86,Ülejõe,104014489.0,EE00748598,"Pärna tänav 35, Tartu linn",Elamu,muu kolme või enama korteriga elamu,1977.0,148.3,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724238,58.37901490631135,26.74838989931377,93.76,Annelinna,104032915.0,EE00765811,"Anne tänav 39, Tartu linn",Elamu,üksikelamu,1986.0,46.5,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728949,58.36344070311262,26.696908659507148,169.63,Tammelinna,120581534.0,EE01849850,"Riia tänav 98, Tartu linn",Üksikelamu,üksikelamu,1926.0,41.6,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5691007,58.34710960695357,26.779098449043406,121.7,Ihaste,120286784.0,EE00999059,"Kiigemäe tänav 2a, Tartu linn",Üksikelamu,üksikelamu,2002.0,125.8,2.0,,0.8044515103338633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644847,58.38156724436151,26.74457870136516,50.52,Ülejõe,nan,ME03055722,"Anne tänav 14a, Tartu linn",,,,,,,,,,,,,,,
721689,58.3649211584676,26.71491994656013,163.87,Tammelinna,104043447.0,EE00775347,"Kungla tänav 2b, Tartu linn",Elamu,üksikelamu,1977.0,49.3,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717949,58.385783838354456,26.728291563677324,167.99,Ülejõe,104039020.0,EE00771291,"Mäe tänav 12, Tartu linn",Elamu,muu kolme või enama korteriga elamu,1977.0,189.6,2.0,,0.8233122362869199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6135480,58.3594737025392,26.68962675760125,1995.4,Tammelinna,120532949.0,ME01074037,"Riia tänav 130b/1, Tartu linn",Lao- ja büroohoone (1),muu kaubandushoone,2008.0,2404.0,3.0,,0.0,0.0,0.2792845257903494,0.0,0.0,0.0,0.7207154742096507,0.0,0.0
6715176,58.35574456968725,26.790667349819653,174.0,Ihaste,120672216.0,EE03223434,"Hando Mugasto tänav 9a, Tartu linn",Üksikelamu,üksikelamu,2017.0,143.8,2.0,D,0.8011126564673157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645153,58.39673547613561,26.71825679332432,135.3,Raadi-Kruusamäe,104017862.0,EE00751741,"Vaikne tänav 11a, Tartu linn",Elamu,üksikelamu,1977.0,263.6,1.0,,0.5709408194233687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708187,58.3977818083785,26.68088875166216,91.48,Endine Tähtvere vald,120851820.0,EE03677960,"Palsa tee 5, Tartu linn",,,,,,,,,,,,,,,
643907,58.37108772999123,26.702687498495223,43.22,Tammelinna,nan,ME03030428,"Väike kaar 64, Tartu linn",,,,,,,,,,,,,,,
8150088,58.3924944147326,26.73224400340267,547.79,Raadi-Kruusamäe,nan,ME03883171,"Jänese tänav 2, Tartu linn",,,,,,,,,,,,,,,
716159,58.37336316013924,26.69353422692404,265.62,Veeriku,104038255.0,EE00770623,"Nelgi tänav 5, Tartu linn",Eramu,üksikelamu,1995.0,257.4,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712234,58.38365125213424,26.74454575942525,113.84,Ülejõe,104042675.0,EE00774613,"Pärna tänav 39, Tartu linn",Elamu,üksikelamu,1977.0,91.6,1.0,,0.8853711790393013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731794,58.35015485709768,26.776778983884128,204.96,Ihaste,104027009.0,EE00760344,"Arukase tänav 19, Tartu linn",Suvila,"suvila, aiamaja",1995.0,79.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719586,58.36132291724553,26.70209095075305,164.94,Tammelinna,104015183.0,EE00749225,"Tamme puiestee 48, Tartu linn",Üksikelamu,üksikelamu,1977.0,220.0,2.0,,0.740909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6670100,58.36757066482587,26.69282213600721,2169.75,Maarjamõisa,120705390.0,ME03361009,"Ravila tänav 14b, Tartu linn",Teadus- ja õppehoone(siirdemeditsiinikeskus),teadus- ja metoodikaasutuse hoone,2009.0,4787.5,3.0,,0.0,0.0,0.0,0.0,0.681023498694517,0.0,0.0,0.0,0.0
5689357,58.36960855518092,26.727208684748604,231.68,Karlova,104013528.0,EE00747728,"Eha tänav 28, Tartu linn",Elamu nr 28,muu kolme või enama korteriga elamu,1977.0,420.6,2.0,,0.5898716119828815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725494,58.35791123138998,26.72424365505761,86.21,Ropka,nan,ME03036397,"Ropka tänav 7, Tartu linn",,,,,,,,,,,,,,,
711551,58.34840612269465,26.72131756658876,285.92,Ropka,104016445.0,EE00750397,"Kolde tänav 7, Tartu linn",Elamu,üksikelamu,1962.0,230.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730945,58.36459986149018,26.69462907444908,218.28,Tammelinna,104026921.0,EE00760262,"Ehitaja tänav 34, Tartu linn",Elamu,üksikelamu,1995.0,137.8,1.0,,0.4245283018867924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730955,58.3640468545302,26.710452472328083,141.74,Tammelinna,104017054.0,EE00750971,"Räni põik 7, Tartu linn",Elamu,üksikelamu,1977.0,193.4,2.0,,0.5392967942088934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6072463,58.378115387286535,26.651818859584548,43.94,Endine Tähtvere vald,nan,ME02345118,"Hane tee 1, Tartu linn",,,,,,,,,,,,,,,
707507,58.39010887578527,26.57213332870108,242.77,Endine Tähtvere vald,104019363.0,EE00753092,"Tüki-Üleoja tänav 24, Tartu linn",Elamu,üksikelamu,1974.0,163.2,1.0,,0.6017156862745099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721521,58.38588598311155,26.748308072025544,33.49,Jaamamõisa,nan,ME03025707,"Jaamamõisa tänav 38, Tartu linn",,,,,,,,,,,,,,,
729097,58.35671090125559,26.70866204925382,37.88,Tammelinna,nan,ME03024884,"Ööbiku tänav 8, Tartu linn",,,,,,,,,,,,,,,
715719,58.385405948944765,26.71163087156197,146.58,Supilinna,120774996.0,EE03498808,"Lepiku tänav 16, Tartu linn",,,,,,,,,,,,,,,
710989,58.37115637615732,26.68419523059909,185.92,Veeriku,104042599.0,EE00774543,"Maisi tänav 34, Tartu linn",Elamu,üksikelamu,1977.0,161.7,1.0,,0.7031539888682746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725194,58.350116947225,26.77631207610868,129.03,Ihaste,120817934.0,EE03059687,"Arukase tänav 18, Tartu linn",,,,,,,,,,,,,,,
721947,58.364906899398505,26.732776458008665,103.61,Karlova,104041032.0,EE00773105,"Salme tänav 29, Tartu linn",Elamu,üksikelamu,1947.0,42.4,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644940,58.3820542527028,26.72100945316814,538.52,Kesklinna,104029345.0,EE00762514,"Rüütli tänav, Rüütli tänav 16, 18, Tartu linn, Tartu linn",Elamu-ärihoone,"kohvik, baar või söökla",1890.0,1019.7,2.0,,0.1893694223791311,0.3124448367166814,0.0625674217907227,0.0,0.0,0.0,0.0310875747768951,0.0,0.0
730972,58.3644705842517,26.712124440630426,33.21,Tammelinna,nan,ME03050340,"Väike kaar 9, Tartu linn",,,,,,,,,,,,,,,
725953,58.37442877481978,26.681437499938383,139.72,Veeriku,104016744.0,EE00750686,"Kressi tänav 24, Tartu linn",Elamu,üksikelamu,1965.0,128.0,1.0,,0.52421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711887,58.369060580732864,26.732942053819368,202.98,Karlova,104014894.0,EE00748969,"Salme tänav 4, Tartu linn",Elamu,muu kolme või enama korteriga elamu,1977.0,402.7,3.0,,0.7655823193444252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712267,58.38501869328665,26.731573183873333,86.31,Ülejõe,nan,ME03035827,"Roosi tänav 35, Tartu linn",,,,,,,,,,,,,,,
644931,58.38411798887707,26.715799976950898,183.24,Supilinna,104043133.0,EE00775046,"Kroonuaia tänav 34, Tartu linn",Korterelamu (kroonuaia 34),muu kolme või enama korteriga elamu,1977.0,244.4,2.0,,0.8346972176759411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724534,58.352407024079504,26.77504217826093,164.2,Ihaste,120261982.0,EE01149706,"Metshaldja tänav 39, Tartu linn",Aiamaja,"suvila, aiamaja",1996.0,165.1,1.0,,0.8691701998788613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359490,58.38901497529299,26.54987434534919,1599.17,Endine Tähtvere vald,nan,ME02909498,"Raba tee 9, Tartu linn",,,,,,,,,,,,,,,
7109641,58.366166654583786,26.69734820771917,48.03,Tammelinna,nan,ME03580458,"Nooruse tänav 18, Tartu linn",,,,,,,,,,,,,,,
727500,58.34571342335083,26.78634969485999,30.82,Ihaste,nan,ME03026024,"Koidutähe tänav 49, Tartu linn",,,,,,,,,,,,,,,
6307906,58.34525327404237,26.528107932950576,42.58,Endine Tähtvere vald,nan,,,,,,,,,,,,,,,,,
723584,58.36010148776546,26.712358507109244,132.4,Tammelinna,104043396.0,EE00775298,"Kungla tänav 29, Tartu linn",Elamu,üksikelamu,1977.0,37.6,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715254,58.36571160156973,26.727005494194515,39.59,Karlova,nan,ME03028107,"Vaba tänav 15, Tartu linn",,,,,,,,,,,,,,,
728571,58.34293405401068,26.779599486300064,140.58,Ihaste,104018740.0,EE00752509,"Aiaääre tänav 2, Tartu linn",Aiamaja,"suvila, aiamaja",1975.0,102.3,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718502,58.38625230196589,26.718632145577377,113.32,Supilinna,104034156.0,EE00766943,"Oa tänav 8, Tartu linn",Elamu,muu kolme või enama korteriga elamu,1977.0,100.6,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724615,58.35933753227895,26.795587445496203,217.37,Ihaste,104018560.0,EE00752352,"Akvarelli tänav 11, Tartu linn",Üksikelamu,üksikelamu,2008.0,193.8,2.0,,0.8890608875128999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726728,58.349279132185416,26.70096469830748,195.17,Variku,104040458.0,EE00772590,"Variku tänav 61, Tartu linn",Elamu,üksikelamu,1977.0,129.2,1.0,,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728109,58.34280657298243,26.77884772330846,102.59,Ihaste,104018540.0,EE00752334,"Aiaääre tänav 3, Tartu linn",Aiamaja,"suvila, aiamaja",1995.0,57.7,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720715,58.36392868428506,26.701717634643565,183.5,Tammelinna,104033364.0,EE00766206,"Elva tänav 33, Tartu linn",Üksikelamu,üksikelamu,1977.0,261.9,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731084,58.36761437228903,26.731793320503105,224.54,Karlova,104014259.0,EE00748385,"Linda tänav 10, Tartu linn",Elamu,muu kolme või enama korteriga elamu,1977.0,326.2,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716337,58.37809296155751,26.70841557036193,223.2,Vaksali,104038676.0,EE00770990,"Kooli tänav 11, Tartu linn",Korterelamu,muu kolme või enama korteriga elamu,1977.0,321.0,2.0,,0.8529595015576324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720056,58.38533745635179,26.71760676104628,181.56,Supilinna,104037295.0,EE00769806,"Herne tänav 7, Tartu linn",Kahe korteriga elamu,kahe korteriga elamu,1977.0,124.9,2.0,,0.9503602882305844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719204,58.37633645717424,26.70564793052078,49.96,Vaksali,nan,ME03034599,"Anna Haava tänav 9, Tartu linn",,,,,,,,,,,,,,,
727384,58.3636983658225,26.727856656898663,39.69,Karlova,nan,ME03026562,"Saekoja tänav 27, Tartu linn",,,,,,,,,,,,,,,
728673,58.36298953275933,26.714643189888264,40.87,Tammelinna,nan,ME03024335,"Kungla tänav 16, Tartu linn",,,,,,,,,,,,,,,
6123981,58.35308723920644,26.721265193559788,57.4,Ropka,120601335.0,EE02002448,"Võruvälja tänav 18/3, Tartu linn",Ridaelamu sektsioon nr 3,üksikelamu,1980.0,116.9,2.0,,0.9486740804106074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719107,58.37611410064101,26.70646816154932,166.16,Vaksali,104015255.0,EE00749292,"Anna Haava tänav 8, Tartu linn",Elamu,muu kolme või enama korteriga elamu,1977.0,248.4,2.0,,0.643719806763285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702938,58.37994041492613,26.669453563225268,136.88,Endine Tähtvere vald,nan,ME03030545,"Kandi tee 6, Tartu linn",,,,,,,,,,,,,,,
