value_kwh,filename,etak_id,address_id,month,year
1747.858,data_electricity_EE03929771_None_697182358_2021-01-01_2021-12-31.csv,None,EE03929771,10,2021
2107.967,data_electricity_EE03929771_None_697182358_2021-01-01_2021-12-31.csv,None,EE03929771,11,2021
2382.748,data_electricity_EE03929771_None_697182358_2021-01-01_2021-12-31.csv,None,EE03929771,12,2021
2359.064,data_electricity_EE03929771_None_697182358_2022-01-01_2022-12-31.csv,None,EE03929771,1,2022
1809.845,data_electricity_EE03929771_None_697182358_2022-01-01_2022-12-31.csv,None,EE03929771,2,2022
1467.039,data_electricity_EE03929771_None_697182358_2022-01-01_2022-12-31.csv,None,EE03929771,3,2022
1053.893,data_electricity_EE03929771_None_697182358_2022-01-01_2022-12-31.csv,None,EE03929771,4,2022
724.045,data_electricity_EE03929771_None_697182358_2022-01-01_2022-12-31.csv,None,EE03929771,5,2022
503.644,data_electricity_EE03929771_None_697182358_2022-01-01_2022-12-31.csv,None,EE03929771,6,2022
616.225,data_electricity_EE03929771_None_697182358_2022-01-01_2022-12-31.csv,None,EE03929771,7,2022
1388.35,data_electricity_EE03929771_None_697182358_2022-01-01_2022-12-31.csv,None,EE03929771,10,2022
1380.705,data_electricity_EE03929771_None_697182358_2022-01-01_2022-12-31.csv,None,EE03929771,11,2022
2168.856,data_electricity_EE03929771_None_697182358_2022-01-01_2022-12-31.csv,None,EE03929771,12,2022
541.335,data_electricity_ER01339991_None_697182338_2021-01-01_2021-12-31.csv,None,ER01339991,7,2021
305.074,data_electricity_ER01339991_None_697182338_2021-01-01_2021-12-31.csv,None,ER01339991,8,2021
479.658,data_electricity_ER01339991_None_967971681_2022-01-01_2022-12-31.csv,None,ER01339991,8,2022
3.077,data_electricity_ER01373344_None_697182323_2022-01-01_2022-12-31.csv,None,ER01373344,6,2022
18.425,data_electricity_ER01373344_None_697182323_2022-01-01_2022-12-31.csv,None,ER01373344,7,2022
22.219,data_electricity_ER01416775_None_697182265_2021-01-01_2021-12-31.csv,None,ER01416775,7,2021
23.352,data_electricity_ER01416775_None_697182265_2021-01-01_2021-12-31.csv,None,ER01416775,8,2021
31.201,data_electricity_ER01416802_None_697182262_2021-01-01_2021-12-31.csv,None,ER01416802,7,2021
22.911,data_electricity_ER01416802_None_697182262_2021-01-01_2021-12-31.csv,None,ER01416802,8,2021
5683.5,data_electricity_ER01420583_None_257918291_2020-01-01_2020-12-31.csv,None,ER01420583,2,2020
5185.5,data_electricity_ER01420583_None_257918291_2020-01-01_2020-12-31.csv,None,ER01420583,3,2020
4103.0,data_electricity_ER01420583_None_257918291_2020-01-01_2020-12-31.csv,None,ER01420583,4,2020
4477.0,data_electricity_ER01420583_None_257918291_2020-01-01_2020-12-31.csv,None,ER01420583,5,2020
5007.0,data_electricity_ER01420583_None_257918291_2020-01-01_2020-12-31.csv,None,ER01420583,6,2020
4869.0,data_electricity_ER01420583_None_257918291_2020-01-01_2020-12-31.csv,None,ER01420583,7,2020
3688.0,data_electricity_ER01420583_None_257918291_2020-01-01_2020-12-31.csv,None,ER01420583,8,2020
4774.5,data_electricity_ER01420583_None_257918291_2020-01-01_2020-12-31.csv,None,ER01420583,9,2020
4981.0,data_electricity_ER01420583_None_257918291_2020-01-01_2020-12-31.csv,None,ER01420583,10,2020
3323.0,data_electricity_ER01420583_None_257918291_2020-01-01_2020-12-31.csv,None,ER01420583,11,2020
3886.5,data_electricity_ER01420583_None_257918291_2021-01-01_2021-12-31.csv,None,ER01420583,7,2021
3788.5,data_electricity_ER01420583_None_257918291_2021-01-01_2021-12-31.csv,None,ER01420583,8,2021
4066.5,data_electricity_ER01420583_None_257918291_2021-01-01_2021-12-31.csv,None,ER01420583,9,2021
4340.5,data_electricity_ER01420583_None_257918291_2021-01-01_2021-12-31.csv,None,ER01420583,10,2021
4605.0,data_electricity_ER01420583_None_257918291_2021-01-01_2021-12-31.csv,None,ER01420583,11,2021
4695.0,data_electricity_ER01420583_None_257918291_2021-01-01_2021-12-31.csv,None,ER01420583,12,2021
4826.0,data_electricity_ER01420583_None_257918291_2022-01-01_2022-12-31.csv,None,ER01420583,1,2022
4052.5,data_electricity_ER01420583_None_257918291_2022-01-01_2022-12-31.csv,None,ER01420583,2,2022
4347.0,data_electricity_ER01420583_None_257918291_2022-01-01_2022-12-31.csv,None,ER01420583,3,2022
4079.5,data_electricity_ER01420583_None_257918291_2022-01-01_2022-12-31.csv,None,ER01420583,4,2022
4069.5,data_electricity_ER01420583_None_257918291_2022-01-01_2022-12-31.csv,None,ER01420583,5,2022
3823.5,data_electricity_ER01420583_None_257918291_2022-01-01_2022-12-31.csv,None,ER01420583,6,2022
3664.0,data_electricity_ER01420583_None_257918291_2022-01-01_2022-12-31.csv,None,ER01420583,7,2022
3870.0,data_electricity_ER01420583_None_257918291_2022-01-01_2022-12-31.csv,None,ER01420583,8,2022
3664.5,data_electricity_ER01420583_None_257918291_2022-01-01_2022-12-31.csv,None,ER01420583,9,2022
103.931,data_electricity_ER01423140_None_697182356_2021-01-01_2021-12-31.csv,None,ER01423140,7,2021
65.43900000000001,data_electricity_ER01423140_None_697182356_2021-01-01_2021-12-31.csv,None,ER01423140,8,2021
89.221,data_electricity_ER01423140_None_967971693_2022-01-01_2022-12-31.csv,None,ER01423140,8,2022
12.119,data_electricity_ER01454156_None_697182321_2021-01-01_2021-12-31.csv,None,ER01454156,7,2021
12.706,data_electricity_ER01454156_None_697182321_2021-01-01_2021-12-31.csv,None,ER01454156,8,2021
82.937,data_electricity_ER01467440_None_697182271_2021-01-01_2021-12-31.csv,None,ER01467440,7,2021
171.711,data_electricity_ER01467440_None_697182271_2021-01-01_2021-12-31.csv,None,ER01467440,8,2021
240.741,data_electricity_ER01467440_None_697182271_2021-01-01_2021-12-31.csv,None,ER01467440,9,2021
237.116,data_electricity_ER01467440_None_697182271_2021-01-01_2021-12-31.csv,None,ER01467440,10,2021
289.265,data_electricity_ER01467440_None_697182271_2021-01-01_2021-12-31.csv,None,ER01467440,11,2021
292.345,data_electricity_ER01467440_None_697182271_2021-01-01_2021-12-31.csv,None,ER01467440,12,2021
236.648,data_electricity_ER01467440_None_697182271_2022-01-01_2022-12-31.csv,None,ER01467440,1,2022
195.071,data_electricity_ER01467440_None_697182271_2022-01-01_2022-12-31.csv,None,ER01467440,2,2022
219.048,data_electricity_ER01467440_None_697182271_2022-01-01_2022-12-31.csv,None,ER01467440,3,2022
152.584,data_electricity_ER01467440_None_697182271_2022-01-01_2022-12-31.csv,None,ER01467440,4,2022
162.977,data_electricity_ER01467440_None_697182271_2022-01-01_2022-12-31.csv,None,ER01467440,5,2022
110.673,data_electricity_ER01467440_None_697182271_2022-01-01_2022-12-31.csv,None,ER01467440,6,2022
69.531,data_electricity_ER01467440_None_697182271_2022-01-01_2022-12-31.csv,None,ER01467440,7,2022
121.97,data_electricity_ER01467440_None_697182271_2022-01-01_2022-12-31.csv,None,ER01467440,8,2022
184.999,data_electricity_ER01467440_None_697182271_2022-01-01_2022-12-31.csv,None,ER01467440,9,2022
175.172,data_electricity_ER01467440_None_697182271_2022-01-01_2022-12-31.csv,None,ER01467440,10,2022
232.032,data_electricity_ER01467440_None_697182271_2022-01-01_2022-12-31.csv,None,ER01467440,11,2022
156.057,data_electricity_ER01467440_None_697182271_2022-01-01_2022-12-31.csv,None,ER01467440,12,2022
325.81600000000003,data_electricity_ER01470412_None_697182347_2021-01-01_2021-12-31.csv,None,ER01470412,7,2021
324.721,data_electricity_ER01470412_None_697182347_2021-01-01_2021-12-31.csv,None,ER01470412,12,2021
336.044,data_electricity_ER01470412_None_697182347_2022-01-01_2022-12-31.csv,None,ER01470412,1,2022
290.284,data_electricity_ER01470412_None_697182347_2022-01-01_2022-12-31.csv,None,ER01470412,2,2022
305.512,data_electricity_ER01470412_None_697182347_2022-01-01_2022-12-31.csv,None,ER01470412,3,2022
274.618,data_electricity_ER01470412_None_697182347_2022-01-01_2022-12-31.csv,None,ER01470412,4,2022
92.13,data_electricity_ER01470412_None_697182347_2022-01-01_2022-12-31.csv,None,ER01470412,5,2022
87.655,data_electricity_ER01470412_None_697182347_2022-01-01_2022-12-31.csv,None,ER01470412,11,2022
294.368,data_electricity_ER01470412_None_697182347_2022-01-01_2022-12-31.csv,None,ER01470412,12,2022
166.269,data_electricity_ER01480737_None_697182334_2021-01-01_2021-12-31.csv,None,ER01480737,12,2021
191.159,data_electricity_ER01480737_None_697182334_2022-01-01_2022-12-31.csv,None,ER01480737,1,2022
160.72,data_electricity_ER01480737_None_697182334_2022-01-01_2022-12-31.csv,None,ER01480737,2,2022
162.479,data_electricity_ER01480737_None_697182334_2022-01-01_2022-12-31.csv,None,ER01480737,3,2022
124.796,data_electricity_ER01480737_None_697182334_2022-01-01_2022-12-31.csv,None,ER01480737,4,2022
39.583,data_electricity_ER01480737_None_697182334_2022-01-01_2022-12-31.csv,None,ER01480737,5,2022
120.479,data_electricity_ER01495101_None_697182307_2022-01-01_2022-12-31.csv,None,ER01495101,11,2022
392.731,data_electricity_ER01495101_None_697182307_2022-01-01_2022-12-31.csv,None,ER01495101,12,2022
37.918,data_electricity_ER01509749_None_697182370_2021-01-01_2021-12-31.csv,None,ER01509749,7,2021
40.084,data_electricity_ER01509749_None_697182370_2021-01-01_2021-12-31.csv,None,ER01509749,8,2021
43.641,data_electricity_ER01509749_None_697182370_2021-01-01_2021-12-31.csv,None,ER01509749,9,2021
41.162,data_electricity_ER01509749_None_697182370_2021-01-01_2021-12-31.csv,None,ER01509749,10,2021
31.723,data_electricity_ER01509749_None_697182370_2021-01-01_2021-12-31.csv,None,ER01509749,11,2021
20.221,data_electricity_ER01509749_None_697182370_2021-01-01_2021-12-31.csv,None,ER01509749,12,2021
21.294,data_electricity_ER01509749_None_697182370_2022-01-01_2022-12-31.csv,None,ER01509749,1,2022
18.42,data_electricity_ER01509749_None_697182370_2022-01-01_2022-12-31.csv,None,ER01509749,2,2022
20.163,data_electricity_ER01509749_None_697182370_2022-01-01_2022-12-31.csv,None,ER01509749,3,2022
33.391,data_electricity_ER01509749_None_697182370_2022-01-01_2022-12-31.csv,None,ER01509749,4,2022
43.832,data_electricity_ER01509749_None_697182370_2022-01-01_2022-12-31.csv,None,ER01509749,5,2022
46.295,data_electricity_ER01509749_None_697182370_2022-01-01_2022-12-31.csv,None,ER01509749,6,2022
37.905,data_electricity_ER01509749_None_697182370_2022-01-01_2022-12-31.csv,None,ER01509749,7,2022
37.762,data_electricity_ER01509749_None_697182370_2022-01-01_2022-12-31.csv,None,ER01509749,8,2022
37.697,data_electricity_ER01509749_None_697182370_2022-01-01_2022-12-31.csv,None,ER01509749,9,2022
38.731,data_electricity_ER01509749_None_697182370_2022-01-01_2022-12-31.csv,None,ER01509749,10,2022
31.302,data_electricity_ER01509749_None_697182370_2022-01-01_2022-12-31.csv,None,ER01509749,11,2022
20.224,data_electricity_ER01509749_None_697182370_2022-01-01_2022-12-31.csv,None,ER01509749,12,2022
37.878,data_electricity_ER01613598_None_697182326_2022-01-01_2022-12-31.csv,None,ER01613598,10,2022
268.839,data_electricity_ER01613598_None_697182326_2022-01-01_2022-12-31.csv,None,ER01613598,11,2022
312.004,data_electricity_ER01613598_None_697182326_2022-01-01_2022-12-31.csv,None,ER01613598,12,2022
68.431,data_electricity_ER01613611_None_697182301_2021-01-01_2021-12-31.csv,None,ER01613611,10,2021
195.516,data_electricity_ER01613611_None_697182301_2021-01-01_2021-12-31.csv,None,ER01613611,11,2021
360.604,data_electricity_ER01613611_None_697182301_2021-01-01_2021-12-31.csv,None,ER01613611,12,2021
400.632,data_electricity_ER01613611_None_697182301_2022-01-01_2022-12-31.csv,None,ER01613611,1,2022
351.349,data_electricity_ER01613611_None_697182301_2022-01-01_2022-12-31.csv,None,ER01613611,2,2022
359.456,data_electricity_ER01613611_None_697182301_2022-01-01_2022-12-31.csv,None,ER01613611,3,2022
323.123,data_electricity_ER01613611_None_697182301_2022-01-01_2022-12-31.csv,None,ER01613611,4,2022
82.659,data_electricity_ER01613611_None_697182301_2022-01-01_2022-12-31.csv,None,ER01613611,5,2022
53.938,data_electricity_ER01613611_None_697182301_2022-01-01_2022-12-31.csv,None,ER01613611,10,2022
381.041,data_electricity_ER01613611_None_697182301_2022-01-01_2022-12-31.csv,None,ER01613611,11,2022
447.12,data_electricity_ER01613611_None_697182301_2022-01-01_2022-12-31.csv,None,ER01613611,12,2022
424.751,data_electricity_ER01755876_None_697182297_2021-01-01_2021-12-31.csv,None,ER01755876,12,2021
453.419,data_electricity_ER01755876_None_697182297_2022-01-01_2022-12-31.csv,None,ER01755876,1,2022
392.775,data_electricity_ER01755876_None_697182297_2022-01-01_2022-12-31.csv,None,ER01755876,2,2022
427.85699999999997,data_electricity_ER01755876_None_697182297_2022-01-01_2022-12-31.csv,None,ER01755876,3,2022
381.423,data_electricity_ER01755876_None_697182297_2022-01-01_2022-12-31.csv,None,ER01755876,4,2022
354.244,data_electricity_ER01755876_None_697182297_2022-01-01_2022-12-31.csv,None,ER01755876,5,2022
280.141,data_electricity_ER01755876_None_697182297_2022-01-01_2022-12-31.csv,None,ER01755876,6,2022
271.582,data_electricity_ER01755876_None_697182297_2022-01-01_2022-12-31.csv,None,ER01755876,7,2022
74.404,data_electricity_ER01755876_None_697182297_2022-01-01_2022-12-31.csv,None,ER01755876,8,2022
184.807,data_electricity_ER01755876_None_697182297_2022-01-01_2022-12-31.csv,None,ER01755876,11,2022
543.056,data_electricity_ER01755876_None_697182297_2022-01-01_2022-12-31.csv,None,ER01755876,12,2022
1030.167,data_electricity_LP00012164_None_697182288_2021-01-01_2021-12-31.csv,None,LP00012164,7,2021
494.62399999999997,data_electricity_LP00012164_None_697182288_2021-01-01_2021-12-31.csv,None,LP00012164,8,2021
207.732,data_electricity_LP00012164_None_697182336_2021-01-01_2021-12-31.csv,None,LP00012164,7,2021
130.539,data_electricity_LP00012164_None_697182336_2021-01-01_2021-12-31.csv,None,LP00012164,8,2021
541.909,data_electricity_LP00012164_None_967971671_2022-01-01_2022-12-31.csv,None,LP00012164,8,2022
214.588,data_electricity_LP00012164_None_967971679_2022-01-01_2022-12-31.csv,None,LP00012164,8,2022
257.865,data_electricity_LP00014444_None_697182363_2021-01-01_2021-12-31.csv,None,LP00014444,7,2021
408.825,data_electricity_LP00014444_None_697182363_2021-01-01_2021-12-31.csv,None,LP00014444,8,2021
564.64,data_electricity_LP00014444_None_697182363_2021-01-01_2021-12-31.csv,None,LP00014444,9,2021
761.812,data_electricity_LP00014444_None_697182363_2021-01-01_2021-12-31.csv,None,LP00014444,10,2021
895.241,data_electricity_LP00014444_None_697182363_2021-01-01_2021-12-31.csv,None,LP00014444,11,2021
964.909,data_electricity_LP00014444_None_697182363_2021-01-01_2021-12-31.csv,None,LP00014444,12,2021
948.187,data_electricity_LP00014444_None_697182363_2022-01-01_2022-12-31.csv,None,LP00014444,1,2022
741.11,data_electricity_LP00014444_None_697182363_2022-01-01_2022-12-31.csv,None,LP00014444,2,2022
649.026,data_electricity_LP00014444_None_697182363_2022-01-01_2022-12-31.csv,None,LP00014444,3,2022
438.26,data_electricity_LP00014444_None_697182363_2022-01-01_2022-12-31.csv,None,LP00014444,4,2022
279.721,data_electricity_LP00014444_None_697182363_2022-01-01_2022-12-31.csv,None,LP00014444,5,2022
186.201,data_electricity_LP00014444_None_697182363_2022-01-01_2022-12-31.csv,None,LP00014444,6,2022
228.395,data_electricity_LP00014444_None_697182363_2022-01-01_2022-12-31.csv,None,LP00014444,7,2022
378.757,data_electricity_LP00014444_None_697182363_2022-01-01_2022-12-31.csv,None,LP00014444,8,2022
506.427,data_electricity_LP00014444_None_697182363_2022-01-01_2022-12-31.csv,None,LP00014444,9,2022
658.412,data_electricity_LP00014444_None_697182363_2022-01-01_2022-12-31.csv,None,LP00014444,10,2022
909.953,data_electricity_LP00014444_None_697182363_2022-01-01_2022-12-31.csv,None,LP00014444,11,2022
983.327,data_electricity_LP00014444_None_697182363_2022-01-01_2022-12-31.csv,None,LP00014444,12,2022
154.517,data_electricity_LP00015157_None_697182292_2021-01-01_2021-12-31.csv,None,LP00015157,7,2021
127.80499999999999,data_electricity_LP00015157_None_697182292_2021-01-01_2021-12-31.csv,None,LP00015157,8,2021
140.607,data_electricity_LP00015157_None_967971677_2022-01-01_2022-12-31.csv,None,LP00015157,8,2022
143.733,data_electricity_LP00016378_None_697182361_2021-01-01_2021-12-31.csv,None,LP00016378,7,2021
231.987,data_electricity_LP00016378_None_697182361_2021-01-01_2021-12-31.csv,None,LP00016378,8,2021
331.046,data_electricity_LP00016378_None_697182361_2021-01-01_2021-12-31.csv,None,LP00016378,9,2021
453.04699999999997,data_electricity_LP00016378_None_697182361_2021-01-01_2021-12-31.csv,None,LP00016378,10,2021
536.963,data_electricity_LP00016378_None_697182361_2021-01-01_2021-12-31.csv,None,LP00016378,11,2021
584.893,data_electricity_LP00016378_None_697182361_2021-01-01_2021-12-31.csv,None,LP00016378,12,2021
573.501,data_electricity_LP00016378_None_697182361_2022-01-01_2022-12-31.csv,None,LP00016378,1,2022
439.839,data_electricity_LP00016378_None_697182361_2022-01-01_2022-12-31.csv,None,LP00016378,2,2022
378.887,data_electricity_LP00016378_None_697182361_2022-01-01_2022-12-31.csv,None,LP00016378,3,2022
258.218,data_electricity_LP00016378_None_697182361_2022-01-01_2022-12-31.csv,None,LP00016378,4,2022
168.874,data_electricity_LP00016378_None_697182361_2022-01-01_2022-12-31.csv,None,LP00016378,5,2022
108.78099999999999,data_electricity_LP00016378_None_697182361_2022-01-01_2022-12-31.csv,None,LP00016378,6,2022
148.641,data_electricity_LP00016378_None_697182361_2022-01-01_2022-12-31.csv,None,LP00016378,7,2022
219.172,data_electricity_LP00016378_None_697182361_2022-01-01_2022-12-31.csv,None,LP00016378,8,2022
309.064,data_electricity_LP00016378_None_697182361_2022-01-01_2022-12-31.csv,None,LP00016378,9,2022
361.736,data_electricity_LP00016378_None_697182361_2022-01-01_2022-12-31.csv,None,LP00016378,10,2022
544.674,data_electricity_LP00016378_None_697182361_2022-01-01_2022-12-31.csv,None,LP00016378,11,2022
593.773,data_electricity_LP00016378_None_697182361_2022-01-01_2022-12-31.csv,None,LP00016378,12,2022
154.058,data_electricity_LP00016732_None_697182280_2021-01-01_2021-12-31.csv,None,LP00016732,7,2021
139.165,data_electricity_LP00016732_None_697182280_2021-01-01_2021-12-31.csv,None,LP00016732,8,2021
143.665,data_electricity_LP00016732_None_967971661_2022-01-01_2022-12-31.csv,None,LP00016732,8,2022
173.53,data_electricity_LP00017104_None_697182341_2021-01-01_2021-12-31.csv,None,LP00017104,7,2021
152.466,data_electricity_LP00017104_None_697182341_2021-01-01_2021-12-31.csv,None,LP00017104,8,2021
172.956,data_electricity_LP00017104_None_697182353_2021-01-01_2021-12-31.csv,None,LP00017104,7,2021
106.75,data_electricity_LP00017104_None_697182353_2021-01-01_2021-12-31.csv,None,LP00017104,8,2021
173.53,data_electricity_LP00017104_None_967971683_2021-01-01_2021-12-31.csv,None,LP00017104,7,2021
174.671,data_electricity_LP00017104_None_967971683_2021-01-01_2021-12-31.csv,None,LP00017104,8,2021
170.207,data_electricity_LP00017104_None_967971683_2021-01-01_2021-12-31.csv,None,LP00017104,9,2021
174.62,data_electricity_LP00017104_None_967971683_2021-01-01_2021-12-31.csv,None,LP00017104,10,2021
172.639,data_electricity_LP00017104_None_967971683_2021-01-01_2021-12-31.csv,None,LP00017104,12,2021
177.739,data_electricity_LP00017104_None_967971683_2022-01-01_2022-12-31.csv,None,LP00017104,1,2022
160.192,data_electricity_LP00017104_None_967971683_2022-01-01_2022-12-31.csv,None,LP00017104,2,2022
163.275,data_electricity_LP00017104_None_967971683_2022-01-01_2022-12-31.csv,None,LP00017104,8,2022
155.623,data_electricity_LP00017104_None_967971691_2022-01-01_2022-12-31.csv,None,LP00017104,8,2022
775.783,data_electricity_LP00017325_None_697182403_2021-01-01_2021-12-31.csv,None,LP00017325,7,2021
1050.462,data_electricity_LP00017325_None_697182403_2021-01-01_2021-12-31.csv,None,LP00017325,8,2021
1334.691,data_electricity_LP00017325_None_697182403_2021-01-01_2021-12-31.csv,None,LP00017325,9,2021
1832.04,data_electricity_LP00017325_None_697182403_2021-01-01_2021-12-31.csv,None,LP00017325,10,2021
2074.926,data_electricity_LP00017325_None_697182403_2021-01-01_2021-12-31.csv,None,LP00017325,11,2021
2208.384,data_electricity_LP00017325_None_697182403_2021-01-01_2021-12-31.csv,None,LP00017325,12,2021
2199.712,data_electricity_LP00017325_None_697182403_2022-01-01_2022-12-31.csv,None,LP00017325,1,2022
1746.859,data_electricity_LP00017325_None_697182403_2022-01-01_2022-12-31.csv,None,LP00017325,2,2022
1582.663,data_electricity_LP00017325_None_697182403_2022-01-01_2022-12-31.csv,None,LP00017325,3,2022
1200.835,data_electricity_LP00017325_None_697182403_2022-01-01_2022-12-31.csv,None,LP00017325,4,2022
893.505,data_electricity_LP00017325_None_697182403_2022-01-01_2022-12-31.csv,None,LP00017325,5,2022
624.805,data_electricity_LP00017325_None_697182403_2022-01-01_2022-12-31.csv,None,LP00017325,6,2022
754.109,data_electricity_LP00017325_None_697182403_2022-01-01_2022-12-31.csv,None,LP00017325,7,2022
1038.041,data_electricity_LP00017325_None_697182403_2022-01-01_2022-12-31.csv,None,LP00017325,8,2022
1175.762,data_electricity_LP00017325_None_697182403_2022-01-01_2022-12-31.csv,None,LP00017325,9,2022
1657.284,data_electricity_LP00017325_None_697182403_2022-01-01_2022-12-31.csv,None,LP00017325,10,2022
2041.809,data_electricity_LP00017325_None_697182403_2022-01-01_2022-12-31.csv,None,LP00017325,11,2022
2191.286,data_electricity_LP00017325_None_697182403_2022-01-01_2022-12-31.csv,None,LP00017325,12,2022
227.216,data_electricity_LP00018452_None_697182278_2021-01-01_2021-12-31.csv,None,LP00018452,7,2021
205.245,data_electricity_LP00018452_None_967971659_2022-01-01_2022-12-31.csv,None,LP00018452,8,2022
401.161,data_electricity_LP00018625_None_697182286_2021-01-01_2021-12-31.csv,None,LP00018625,7,2021
336.229,data_electricity_LP00018625_None_697182286_2021-01-01_2021-12-31.csv,None,LP00018625,8,2021
411.039,data_electricity_LP00018625_None_967971669_2022-01-01_2022-12-31.csv,None,LP00018625,8,2022
539.526,data_electricity_LP00019832_None_697182290_2021-01-01_2021-12-31.csv,None,LP00019832,7,2021
306.809,data_electricity_LP00019832_None_697182290_2021-01-01_2021-12-31.csv,None,LP00019832,8,2021
508.63599999999997,data_electricity_LP00019832_None_967971675_2022-01-01_2022-12-31.csv,None,LP00019832,8,2022
2782.523,data_electricity_LP00020293_None_697182378_2021-01-01_2021-12-31.csv,None,LP00020293,7,2021
4129.485,data_electricity_LP00020293_None_697182378_2021-01-01_2021-12-31.csv,None,LP00020293,8,2021
5308.137,data_electricity_LP00020293_None_697182378_2021-01-01_2021-12-31.csv,None,LP00020293,9,2021
6787.493,data_electricity_LP00020293_None_697182378_2021-01-01_2021-12-31.csv,None,LP00020293,10,2021
7897.275,data_electricity_LP00020293_None_697182378_2021-01-01_2021-12-31.csv,None,LP00020293,11,2021
7957.616,data_electricity_LP00020293_None_697182378_2021-01-01_2021-12-31.csv,None,LP00020293,12,2021
7096.663,data_electricity_LP00020293_None_697182378_2022-01-01_2022-12-31.csv,None,LP00020293,1,2022
6589.842,data_electricity_LP00020293_None_697182378_2022-01-01_2022-12-31.csv,None,LP00020293,2,2022
5868.911,data_electricity_LP00020293_None_697182378_2022-01-01_2022-12-31.csv,None,LP00020293,3,2022
4413.292,data_electricity_LP00020293_None_697182378_2022-01-01_2022-12-31.csv,None,LP00020293,4,2022
3244.26,data_electricity_LP00020293_None_697182378_2022-01-01_2022-12-31.csv,None,LP00020293,5,2022
2338.86,data_electricity_LP00020293_None_697182378_2022-01-01_2022-12-31.csv,None,LP00020293,6,2022
2828.439,data_electricity_LP00020293_None_697182378_2022-01-01_2022-12-31.csv,None,LP00020293,7,2022
3771.489,data_electricity_LP00020293_None_697182378_2022-01-01_2022-12-31.csv,None,LP00020293,8,2022
4762.168,data_electricity_LP00020293_None_697182378_2022-01-01_2022-12-31.csv,None,LP00020293,9,2022
5727.397,data_electricity_LP00020293_None_697182378_2022-01-01_2022-12-31.csv,None,LP00020293,10,2022
7499.081,data_electricity_LP00020293_None_697182378_2022-01-01_2022-12-31.csv,None,LP00020293,11,2022
7955.128,data_electricity_LP00020293_None_697182378_2022-01-01_2022-12-31.csv,None,LP00020293,12,2022
11.704,data_electricity_LP00023283_None_697182389_2021-01-01_2021-12-31.csv,None,LP00023283,7,2021
11.703,data_electricity_LP00023283_None_697182389_2021-01-01_2021-12-31.csv,None,LP00023283,8,2021
11.261,data_electricity_LP00023283_None_697182389_2021-01-01_2021-12-31.csv,None,LP00023283,9,2021
11.703,data_electricity_LP00023283_None_697182389_2021-01-01_2021-12-31.csv,None,LP00023283,10,2021
11.802,data_electricity_LP00023283_None_697182389_2021-01-01_2021-12-31.csv,None,LP00023283,11,2021
11.537,data_electricity_LP00023283_None_697182389_2021-01-01_2021-12-31.csv,None,LP00023283,12,2021
11.872,data_electricity_LP00023283_None_697182389_2022-01-01_2022-12-31.csv,None,LP00023283,1,2022
10.762,data_electricity_LP00023283_None_697182389_2022-01-01_2022-12-31.csv,None,LP00023283,2,2022
12.345,data_electricity_LP00023283_None_697182389_2022-01-01_2022-12-31.csv,None,LP00023283,3,2022
11.975,data_electricity_LP00023283_None_697182389_2022-01-01_2022-12-31.csv,None,LP00023283,4,2022
12.473,data_electricity_LP00023283_None_697182389_2022-01-01_2022-12-31.csv,None,LP00023283,5,2022
12.222,data_electricity_LP00023283_None_697182389_2022-01-01_2022-12-31.csv,None,LP00023283,6,2022
12.365,data_electricity_LP00023283_None_697182389_2022-01-01_2022-12-31.csv,None,LP00023283,7,2022
13.425,data_electricity_LP00023283_None_697182389_2022-01-01_2022-12-31.csv,None,LP00023283,8,2022
11.89,data_electricity_LP00023283_None_697182389_2022-01-01_2022-12-31.csv,None,LP00023283,9,2022
11.751,data_electricity_LP00023283_None_697182389_2022-01-01_2022-12-31.csv,None,LP00023283,10,2022
12.538,data_electricity_LP00023283_None_697182389_2022-01-01_2022-12-31.csv,None,LP00023283,11,2022
11.912,data_electricity_LP00023283_None_697182389_2022-01-01_2022-12-31.csv,None,LP00023283,12,2022
1604.551,data_electricity_LP01845750_None_697182375_2021-01-01_2021-12-31.csv,None,LP01845750,7,2021
2367.146,data_electricity_LP01845750_None_697182375_2021-01-01_2021-12-31.csv,None,LP01845750,8,2021
3014.545,data_electricity_LP01845750_None_697182375_2021-01-01_2021-12-31.csv,None,LP01845750,9,2021
3778.989,data_electricity_LP01845750_None_697182375_2021-01-01_2021-12-31.csv,None,LP01845750,10,2021
4417.101,data_electricity_LP01845750_None_697182375_2021-01-01_2021-12-31.csv,None,LP01845750,11,2021
4763.365,data_electricity_LP01845750_None_697182375_2021-01-01_2021-12-31.csv,None,LP01845750,12,2021
4908.588,data_electricity_LP01845750_None_697182375_2022-01-01_2022-12-31.csv,None,LP01845750,1,2022
3889.468,data_electricity_LP01845750_None_697182375_2022-01-01_2022-12-31.csv,None,LP01845750,2,2022
3486.442,data_electricity_LP01845750_None_697182375_2022-01-01_2022-12-31.csv,None,LP01845750,3,2022
2646.959,data_electricity_LP01845750_None_697182375_2022-01-01_2022-12-31.csv,None,LP01845750,4,2022
1792.506,data_electricity_LP01845750_None_697182375_2022-01-01_2022-12-31.csv,None,LP01845750,5,2022
1249.857,data_electricity_LP01845750_None_697182375_2022-01-01_2022-12-31.csv,None,LP01845750,6,2022
1593.489,data_electricity_LP01845750_None_697182375_2022-01-01_2022-12-31.csv,None,LP01845750,7,2022
